"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-B8h433KEGn3tQM6naqwMbc","LegalEntity","Limited Liability Company Research and Production Association Radiovoln","LLC NPO Radiovolna;OOO NPO Radiovolna;OOO Nauchno-Proizvodstvennoe Obedinenie Radiovolna;有限会社 NPOラジオヴォルナ;有限会社学術生産団体ラジオヴォルナ","","","1–3P Kozhevennaya, Liniya, Premises 1N, Saint Petersburg, 199106, Russia;3 22nd Liniya, Building 1M, Premises 1N, Office 618, Vasilevskiy Island, Municipal District No. 7, Saint Petersburg, 199106, Russia;55 Kingiseppskoe Highway, Avtovo, St Petersburg, 198320, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-BJAnrDmRyiraW7UPp8KRKK","LegalEntity","Hong Kong Qisu Electronic Technology Co Ltd","ホンコン・チースー・エレクトロニック・テクノロジー・カンパニー・リミ テッド;香港旗速電子有限公司;香港旗速電子科技有限公司","","","Room 12G, Block A, Guangbo Modern Window Building, 1058, Huaqiang North Road, Futian District, Shenzhen, Guangdong 518028, China;Room 705, 7th Floor, Fa Yuen Commercial Building, 75-77 Fa Yuen, St., Mong Kok, Hong Kong, China","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-BPTmnkwnSWJfenUYMPNni9","LegalEntity","Joint Stock Company Perm Machine Building Plant","AO PZ Mash;AO Permskiy Zavod Mashinostroitel;JSC PP Mash;JSC Perm Plant Mashinostroitel;JSC Permskiy Zavod Mashinostroitel;Mashinostroitel Perm Factory JSC;株式会社 PP マシュ;株式会社 PZ マシュ;株式会社ペルミ機械製造工場","","","57 Novozvyaginskaya Street, Perm, Perm Territory, 614014, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-BgCMRPVmvbAiR6uboBzf2d","LegalEntity","Open Joint Stock Company Volgograd Radio-Technical Equipment Plant","VZ RTO;公開株式会社ヴォルゴグラード無線技術機器工場","","","60 Novodvinskaya Street, Volgograd, Volgograd Oblast, 400010, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-BucPpNJ3MfjHPSzqcWDp4X","LegalEntity","AO Geomir","CJSC Engineering Center Geomir;Inzhenerny Center Geomir;Inzhenerny Tsentr Geomir, AO;JSC Geomir;ZAO Inzhenernyy Tsentr Geomir;インジェ ネルニー・センター・ゲオミール;インジェネルニー・センター・ゲオミール株式会社;株式会社ゲオミール;非公開株式会社インジェネルニー・センター・ゲオミー ル;非公開株式会社エンジニアリング・センター・ジオミール","","","24 Mel'nichnyy pereulok, Voronezh, 394030, Russia;249 Krasnykh Partizan St., Office 209/2, Krasnodar, 350047, Russia;39 Molodogvardeysky Lane, Office 2, Rostov-on-Don, 344029, Russia.;50 Olimpiyskiy Prospekt, Mytishchi, Moscow Oblast, 141006, Russia","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-C5N9btLGnEaTUYAd5WNaBW","LegalEntity","Joint Stock Company Scientific Production Enterprise Kontakt","AO NPP Kontakt;AO Nauchno-Proizvodstvennoe Predpriyatie Kontakt;JSC NPP Kontakt;JSC SPE Contact;株式会社 NPPコンタクト;株式会社 SPE コンタ クト;株式会社学術生産企業コンタクト","","","1 Spitsyna Street, Saratov, Saratov Oblast, 410086, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-C8whXir5CpbEcPiuUCBktS","LegalEntity","Tactical Missile Corporation, Joint Stock Company “URALELEMENT”","Verkhneufalei Plant “Uralelement”;ヴェルフネウフ ァレイ・プラント「ウラルエレメント」;戦術ミサイル兵器コーポレーション、株式会社「ウラルエレメント」","","","24 Dmitrieva St., Verkhny Ufaley, Chelyabinsk Region, 456800, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-CRU69kXBadL6RkAaGyMu9m","LegalEntity","Concern Radio-Electronic Technologies, Public Joint Stock Company Moscow Institute of Electro Mechanics and Automation","PAO MIEA;コンツェルン無線・電子テクノロジー、公共株式会社モスクワ電気機械・オートメーション 研究所;公共株式会社 MIEA","","","5 Aviation Pereulok, Moscow, 125167, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-CovbaAAiBDBJcfpLwJg5K6","LegalEntity","Scientific-Production Enterprise Voln","NPP Volna;学術生産企業ヴォルナ","","","26 Varshavskoe Highway, Moscow, 117105, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-CpWe5xnGZ3Xvp9PQfmbPp4","LegalEntity","Tactical Missile Corporation, Azov Optical and Mechanical Plant","JSC AOMZ;PPO Azovski Optiko-Mekhanicheski Zavod;Pervichnaya Profsoyuznaya Organizatsiya “Azovski Optiko-Mekhanicheski Zavod”;戦術ミサイル兵器コーポレーション､アゾフ光学機械工場;株式 会社AOMZ;第一労働組合組織「アゾフ光学機械工場」ロシア工業労働者労働組合;第一労働組合組織アゾフ工 学機械工場","","","5 Promyshlennaya Street, Azov, Rostovskaya Oblast, 346780, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-Cpekqk9rXJr2GbBqqBpsGW","LegalEntity","Shenzhen Biguang Trading Co. Ltd","Shenzhen Biguang Trading Co., Ltd;シェンジェン・ビーグアン・トレーディング有限会社;深圳比广贸易有限公 司","","","18E, Block B, World Trade Square, No. 9 Fuhong Road, Funnan Community, Futian Street, Futian District, Shenzhen, Guangdong, China.","","ウクライナをめぐる国際平和のための国際的な努力に我が国として寄与す るために講ずる輸出等に係る禁止措置の対象となるロシア連邦及びベラルー シ共和国以外の国の団体を指定する件（令和五年外務省告示第四百四十七号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-D89dxD5yKaeDvTaqq3oAWL","LegalEntity","Leningrad Laser Systems","AO LLS;Aktsionernoe Obshchestvo LLS;LenLasers;レニングラード・レーザー・システムズ;レンレーザーズ;株式会社 LLS","","","Boris Bogatkova Str., 210, Novosibirsk, 630090, Russia;Filippovsky Pereulok, 13, Building 1, Moscow, 119019, Russia;Yablochkova Str., 20, Letter Ya, Office 408, St. Petersburg, 197198, Russia;Zhigura Str., 2, Vladivostok, 690088, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-D8z3bTEJPETxJ9WP6oNZTu","LegalEntity","OAO GosNIIkhimanalit","State Research Chemical-Analytical Institute;公開株式会社ゴスニイクヒムアナリット;国立化学・分析研究所","","","17 Bumazhnaya Street, St. Petersburg, Russia, 190020.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-DCiLPC2LQ9pq9xJdgJvoD6","LegalEntity","St. Petersburg Shipbuilding Institution Krylov","Krylov State Research Center;クルィロフ名称サンクトペテルブルク造船センター;クルィロフ国立研究センター","","","44 Moskovskoe Highway, St. Petersburg, Russia, 196158.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-DNgYv6NWAzuvsr74FncL4Z","LegalEntity","Joint Stock Company Production Association Sever","AO PO Sever;JSC PA Sever;JSC PO North;Proizvodstvennoe Obedinenie Sever;株式会社 PO North;株式会社生産団体セーヴェル","","","3 Obedineniya Street, Novosibirsk, Novosibirsk Oblast, 630020, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-DTTzsEM3s8i8DnyEbQHDMg","LegalEntity","Keldysh Institute of Applied Mathematics of the Russian Academy of Sciences","Federalnoe Gosudarstvennoe Uchrezhdenie Federalny Issledovatelski Tsentr Institut;IPM IM. M.V. Keldisha RAN;KIAM RAS;ケルディシュ名称ロシア科学ア カデミー連邦国立単一企業連邦研究センター応用数学研究所;ロシア科学アカデミーKIAM;ロシア科学アカデミーM.V.ケ ルディシュ名称IPM;ロシア科学アカデミー応用数学研究所ケルディシュ","","","4 Miusskaya Square, Moscow, 125047, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-DWTrxPbLmvLp7Lkb4Zck8v","LegalEntity","Joint Stock Company Bryansk Automobile Plant","AO BAZ;AO Bryanski Avtomobilny Zavod;Bryansk Automobile Factory;JSC Bryansk Automobile Plant;ブリャンスク自動車工場;株式会社 BAZ;株式会社ブリャンスク自動車工場","","","1 Staleliteynaya Street, Bryansk, Bryansk Oblast, 241035, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-DhPnQJbKjC7TRvgnaRnLQV","LegalEntity","Etalon Scientific and Production Association","NPO Etalon;NPOエタロン;学術生産団体エタロン","","","3 Tsentralny Proezd, Dobryanka, Perm, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-Du3whNKz2H3LMzGqdFHecq","LegalEntity","Research Production Association Mars","NPO Mars;RPA Mars;RPAマース;学術生産公団マース;学術生産団体マース","","","20 Solnechnaya Street, Ulyanovsk, 432022, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-E6qgFMR3xZPrfZu9t6Zxqg","LegalEntity","Minotor-Service","Industrial-Commercial Private Unitary Enterprise Minotor-Service;ミノトルサービス;純民営製造販売企業ミノトルサービス","","","40 Radialnaya str., Minsk, 220070, Belarus","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるベラルーシ共和国の団体（令和四年外務省告示第百四号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
"NK-E9neC7CcPma24QysWyJ6YF","LegalEntity","Ilyushin Aviation Complex Branch: Myasishcheva Experimental Mechanical Engineering Plant","Myasishcheva EMZ;イリューシン名称航空コンプレックス支部、ミャスィシェヴァ試験機械製造工場;ミ ャスィシェヴァEMZ","","","7 Narkomvod Street, Zhukovsky, Moscow Oblast, 140180, Russia.","","国際平和のための国際的な努力に我が国として寄与するために講ずる輸出等に係る禁止措置 の対象となるロシア連邦の団体（令和四年外務省告示第八十二号）","","","","Japan METI Russian List","2025-03-14T00:00:00","2025-03-14T00:00:00","2025-03-14T00:00:00"
